source,line_or_turn,field,entity_type,detected_text,confidence,start,end
logs_sample.jsonl,375,full_log_record,PHONE_NUMBER,1721051238,0.4,88,98
logs_sample.jsonl,375,full_log_record,PHONE_NUMBER,397716,0.4,99,105
logs_sample.jsonl,375,full_log_record,US_BANK_NUMBER,1721051238,0.05,7,17
logs_sample.jsonl,376,full_log_record,IP_ADDRESS,170.90.218.23,0.95,196,209
logs_sample.jsonl,376,full_log_record,DATE_TIME,1721051375,0.85,7,17
logs_sample.jsonl,376,full_log_record,PHONE_NUMBER,1721051375,0.4,7,17
logs_sample.jsonl,376,full_log_record,PHONE_NUMBER,1721051375,0.4,90,100
logs_sample.jsonl,376,full_log_record,US_BANK_NUMBER,1721051375,0.05,7,17
logs_sample.jsonl,377,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,377,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,377,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,377,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,377,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,377,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,377,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,377,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,377,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,377,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,377,full_log_record,PHONE_NUMBER,1721051512,0.4,7,17
logs_sample.jsonl,377,full_log_record,PHONE_NUMBER,1721051512,0.4,88,98
logs_sample.jsonl,377,full_log_record,US_BANK_NUMBER,1721051512,0.05,7,17
logs_sample.jsonl,378,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,878,904
logs_sample.jsonl,378,full_log_record,DATE_TIME,2024-07-27,0.95,1194,1204
logs_sample.jsonl,378,full_log_record,DATE_TIME,2024-07-28,0.95,1226,1236
logs_sample.jsonl,378,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,378,full_log_record,DATE_TIME,last month,0.85,744,754
logs_sample.jsonl,378,full_log_record,PERSON,Daniel Okonkwo,0.85,851,865
logs_sample.jsonl,378,full_log_record,DATE_TIME,4419,0.85,956,960
logs_sample.jsonl,378,full_log_record,LOCATION,Hawthorne Blvd,0.85,964,978
logs_sample.jsonl,378,full_log_record,LOCATION,Portland,0.85,980,988
logs_sample.jsonl,378,full_log_record,DATE_TIME,2024-01-22,0.85,1053,1063
logs_sample.jsonl,378,full_log_record,DATE_TIME,1995,0.85,1459,1463
logs_sample.jsonl,378,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,917,932
logs_sample.jsonl,378,full_log_record,URL,example.net,0.5,893,904
logs_sample.jsonl,378,full_log_record,PHONE_NUMBER,1721051649,0.4,7,17
logs_sample.jsonl,378,full_log_record,PHONE_NUMBER,1721051649,0.4,88,98
logs_sample.jsonl,378,full_log_record,US_BANK_NUMBER,1721051649,0.05,7,17
logs_sample.jsonl,379,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,379,full_log_record,PHONE_NUMBER,1721051786,0.4,7,17
logs_sample.jsonl,379,full_log_record,PHONE_NUMBER,1721051786,0.4,90,100
logs_sample.jsonl,379,full_log_record,US_BANK_NUMBER,1721051786,0.05,7,17
logs_sample.jsonl,380,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,286,315
logs_sample.jsonl,380,full_log_record,DATE_TIME,1721051923,0.85,7,17
logs_sample.jsonl,380,full_log_record,DATE_TIME,RF-2026-88379,0.85,391,404
logs_sample.jsonl,380,full_log_record,URL,example.org,0.5,304,315
logs_sample.jsonl,380,full_log_record,PHONE_NUMBER,1721051923,0.4,7,17
logs_sample.jsonl,380,full_log_record,PHONE_NUMBER,1721051923,0.4,88,98
logs_sample.jsonl,380,full_log_record,US_BANK_NUMBER,1721051923,0.05,7,17
logs_sample.jsonl,381,full_log_record,IP_ADDRESS,73.244.199.129,0.95,220,234
logs_sample.jsonl,381,full_log_record,PHONE_NUMBER,1721052060,0.4,7,17
logs_sample.jsonl,381,full_log_record,PHONE_NUMBER,1721052060,0.4,90,100
logs_sample.jsonl,381,full_log_record,US_BANK_NUMBER,1721052060,0.05,7,17
logs_sample.jsonl,382,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,176,205
logs_sample.jsonl,382,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,291,320
logs_sample.jsonl,382,full_log_record,LOCATION,Newton,0.85,392,398
logs_sample.jsonl,382,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,333,348
logs_sample.jsonl,382,full_log_record,URL,example.org,0.5,194,205
logs_sample.jsonl,382,full_log_record,URL,example.org,0.5,309,320
logs_sample.jsonl,382,full_log_record,PHONE_NUMBER,1721052197,0.4,7,17
logs_sample.jsonl,382,full_log_record,PHONE_NUMBER,1721052197,0.4,88,98
logs_sample.jsonl,382,full_log_record,US_BANK_NUMBER,1721052197,0.05,7,17
logs_sample.jsonl,383,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,881,906
logs_sample.jsonl,383,full_log_record,DATE_TIME,2023-07-18,0.95,1195,1205
logs_sample.jsonl,383,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,383,full_log_record,PERSON,Delgado,0.85,861,868
logs_sample.jsonl,383,full_log_record,LOCATION,Miami,0.85,983,988
logs_sample.jsonl,383,full_log_record,LOCATION,FL,0.85,990,992
logs_sample.jsonl,383,full_log_record,DATE_TIME,2022-11-03,0.85,1053,1063
logs_sample.jsonl,383,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,919,934
logs_sample.jsonl,383,full_log_record,URL,tomas.de,0.5,881,889
logs_sample.jsonl,383,full_log_record,URL,example.org,0.5,895,906
logs_sample.jsonl,383,full_log_record,PHONE_NUMBER,1721052334,0.4,7,17
logs_sample.jsonl,383,full_log_record,PHONE_NUMBER,1721052334,0.4,88,98
logs_sample.jsonl,383,full_log_record,US_BANK_NUMBER,1721052334,0.05,7,17
logs_sample.jsonl,384,full_log_record,DATE_TIME,1721052471,0.85,7,17
logs_sample.jsonl,384,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,384,full_log_record,PHONE_NUMBER,1721052471,0.4,7,17
logs_sample.jsonl,384,full_log_record,PHONE_NUMBER,1721052471,0.4,90,100
logs_sample.jsonl,384,full_log_record,US_BANK_NUMBER,1721052471,0.05,7,17
logs_sample.jsonl,385,full_log_record,PERSON,Kessler,0.85,182,189
logs_sample.jsonl,385,full_log_record,PHONE_NUMBER,1721052608,0.4,7,17
logs_sample.jsonl,385,full_log_record,PHONE_NUMBER,1721052608,0.4,88,98
logs_sample.jsonl,385,full_log_record,US_BANK_NUMBER,1721052608,0.05,7,17
logs_sample.jsonl,386,full_log_record,IP_ADDRESS,88.18.70.27,0.95,230,241
logs_sample.jsonl,386,full_log_record,PHONE_NUMBER,1721052745,0.4,7,17
logs_sample.jsonl,386,full_log_record,PHONE_NUMBER,1721052745,0.4,90,100
logs_sample.jsonl,386,full_log_record,US_BANK_NUMBER,1721052745,0.05,7,17
logs_sample.jsonl,387,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,387,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,387,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,387,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,387,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,387,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,387,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,387,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,387,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,387,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,387,full_log_record,PHONE_NUMBER,1721052882,0.4,7,17
logs_sample.jsonl,387,full_log_record,PHONE_NUMBER,1721052882,0.4,88,98
logs_sample.jsonl,387,full_log_record,US_BANK_NUMBER,1721052882,0.05,7,17
logs_sample.jsonl,388,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,882,911
logs_sample.jsonl,388,full_log_record,DATE_TIME,2024-02-20,0.95,1197,1207
logs_sample.jsonl,388,full_log_record,DATE_TIME,2024-02-24,0.95,1229,1239
logs_sample.jsonl,388,full_log_record,DATE_TIME,1721053019,0.85,7,17
logs_sample.jsonl,388,full_log_record,LOCATION,kb_search      ,0.85,604,619
logs_sample.jsonl,388,full_log_record,DATE_TIME,last month,0.85,745,755
logs_sample.jsonl,388,full_log_record,LOCATION,Newton,0.85,983,989
logs_sample.jsonl,388,full_log_record,DATE_TIME,2021-09-30,0.85,1054,1064
logs_sample.jsonl,388,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,924,939
logs_sample.jsonl,388,full_log_record,URL,example.org,0.5,900,911
logs_sample.jsonl,388,full_log_record,PHONE_NUMBER,1721053019,0.4,7,17
logs_sample.jsonl,388,full_log_record,PHONE_NUMBER,1721053019,0.4,89,99
logs_sample.jsonl,388,full_log_record,US_BANK_NUMBER,1721053019,0.05,7,17
logs_sample.jsonl,389,full_log_record,DATE_TIME,1721053156,0.85,7,17
logs_sample.jsonl,389,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,389,full_log_record,PHONE_NUMBER,1721053156,0.4,7,17
logs_sample.jsonl,389,full_log_record,PHONE_NUMBER,1721053156,0.4,90,100
logs_sample.jsonl,389,full_log_record,US_BANK_NUMBER,1721053156,0.05,7,17
logs_sample.jsonl,390,full_log_record,PHONE_NUMBER,1721053293,0.4,7,17
logs_sample.jsonl,390,full_log_record,PHONE_NUMBER,1721053293,0.4,88,98
logs_sample.jsonl,390,full_log_record,US_BANK_NUMBER,1721053293,0.05,7,17
logs_sample.jsonl,391,full_log_record,IP_ADDRESS,106.167.234.201,0.95,215,230
logs_sample.jsonl,391,full_log_record,DATE_TIME,two weeks,0.85,189,198
logs_sample.jsonl,391,full_log_record,PHONE_NUMBER,1721053430,0.4,7,17
logs_sample.jsonl,391,full_log_record,PHONE_NUMBER,1721053430,0.4,90,100
logs_sample.jsonl,391,full_log_record,US_BANK_NUMBER,1721053430,0.05,7,17
logs_sample.jsonl,392,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,392,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,392,full_log_record,DATE_TIME,1721053567,0.85,7,17
logs_sample.jsonl,392,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,392,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,392,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,392,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,392,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,392,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,392,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,392,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,392,full_log_record,PHONE_NUMBER,1721053567,0.4,7,17
logs_sample.jsonl,392,full_log_record,PHONE_NUMBER,1721053567,0.4,88,98
logs_sample.jsonl,392,full_log_record,US_BANK_NUMBER,1721053567,0.05,7,17
logs_sample.jsonl,393,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,882,907
logs_sample.jsonl,393,full_log_record,DATE_TIME,2026-02-22,0.95,1196,1206
logs_sample.jsonl,393,full_log_record,DATE_TIME,2026-02-28,0.95,1228,1238
logs_sample.jsonl,393,full_log_record,DATE_TIME,1721053704,0.85,7,17
logs_sample.jsonl,393,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,393,full_log_record,DATE_TIME,last month,0.85,744,754
logs_sample.jsonl,393,full_log_record,PERSON,Delgado,0.85,862,869
logs_sample.jsonl,393,full_log_record,LOCATION,Miami,0.85,984,989
logs_sample.jsonl,393,full_log_record,LOCATION,FL,0.85,991,993
logs_sample.jsonl,393,full_log_record,DATE_TIME,2022-11-03,0.85,1054,1064
logs_sample.jsonl,393,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,920,935
logs_sample.jsonl,393,full_log_record,URL,tomas.de,0.5,882,890
logs_sample.jsonl,393,full_log_record,URL,example.org,0.5,896,907
logs_sample.jsonl,393,full_log_record,PHONE_NUMBER,1721053704,0.4,7,17
logs_sample.jsonl,393,full_log_record,PHONE_NUMBER,1721053704,0.4,88,98
logs_sample.jsonl,393,full_log_record,US_BANK_NUMBER,1721053704,0.05,7,17
logs_sample.jsonl,394,full_log_record,DATE_TIME,1721053841,0.85,7,17
logs_sample.jsonl,394,full_log_record,PHONE_NUMBER,1721053841,0.4,7,17
logs_sample.jsonl,394,full_log_record,PHONE_NUMBER,1721053841,0.4,90,100
logs_sample.jsonl,394,full_log_record,US_BANK_NUMBER,1721053841,0.05,7,17
logs_sample.jsonl,395,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,281,306
logs_sample.jsonl,395,full_log_record,PERSON,Delgado,0.85,272,279
logs_sample.jsonl,395,full_log_record,DATE_TIME,RF-2026-88394,0.85,382,395
logs_sample.jsonl,395,full_log_record,URL,tomas.de,0.5,281,289
logs_sample.jsonl,395,full_log_record,URL,example.org,0.5,295,306
logs_sample.jsonl,395,full_log_record,PHONE_NUMBER,1721053978,0.4,7,17
logs_sample.jsonl,395,full_log_record,PHONE_NUMBER,1721053978,0.4,88,98
logs_sample.jsonl,395,full_log_record,US_BANK_NUMBER,1721053978,0.05,7,17
logs_sample.jsonl,396,full_log_record,IP_ADDRESS,35.14.101.237,0.95,252,265
logs_sample.jsonl,396,full_log_record,DATE_TIME,1721054115,0.85,7,17
logs_sample.jsonl,396,full_log_record,DATE_TIME,three weeks,0.85,178,189
logs_sample.jsonl,396,full_log_record,PHONE_NUMBER,1721054115,0.4,7,17
logs_sample.jsonl,396,full_log_record,PHONE_NUMBER,1721054115,0.4,90,100
logs_sample.jsonl,396,full_log_record,PHONE_NUMBER,35.14.101.237,0.4,252,265
logs_sample.jsonl,396,full_log_record,US_BANK_NUMBER,1721054115,0.05,7,17
logs_sample.jsonl,397,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,397,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,397,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,397,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,397,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,397,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,397,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,397,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,397,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,397,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,397,full_log_record,PHONE_NUMBER,1721054252,0.4,7,17
logs_sample.jsonl,397,full_log_record,PHONE_NUMBER,1721054252,0.4,88,98
logs_sample.jsonl,397,full_log_record,US_BANK_NUMBER,1721054252,0.05,7,17
logs_sample.jsonl,398,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,888,915
logs_sample.jsonl,398,full_log_record,DATE_TIME,2025-06-07,0.95,1203,1213
logs_sample.jsonl,398,full_log_record,DATE_TIME,2025-06-13,0.95,1235,1245
logs_sample.jsonl,398,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,398,full_log_record,PERSON,Sofia Bergqvist,0.85,860,875
logs_sample.jsonl,398,full_log_record,LOCATION,Seattle,0.85,989,996
logs_sample.jsonl,398,full_log_record,LOCATION,WA,0.85,998,1000
logs_sample.jsonl,398,full_log_record,DATE_TIME,2025-06-08,0.85,1061,1071
logs_sample.jsonl,398,full_log_record,DATE_TIME,1940,0.85,1471,1475
logs_sample.jsonl,398,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,928,943
logs_sample.jsonl,398,full_log_record,URL,sofia.be,0.5,888,896
logs_sample.jsonl,398,full_log_record,URL,example.com,0.5,904,915
logs_sample.jsonl,398,full_log_record,PHONE_NUMBER,1721054389,0.4,7,17
logs_sample.jsonl,398,full_log_record,PHONE_NUMBER,1721054389,0.4,88,98
logs_sample.jsonl,398,full_log_record,US_BANK_NUMBER,1721054389,0.05,7,17
logs_sample.jsonl,399,full_log_record,DATE_TIME,1721054526,0.85,7,17
logs_sample.jsonl,399,full_log_record,PHONE_NUMBER,1721054526,0.4,7,17
logs_sample.jsonl,399,full_log_record,PHONE_NUMBER,1721054526,0.4,90,100
logs_sample.jsonl,399,full_log_record,US_BANK_NUMBER,1721054526,0.05,7,17
logs_sample.jsonl,400,full_log_record,DATE_TIME,1721054663,0.85,7,17
logs_sample.jsonl,400,full_log_record,PHONE_NUMBER,1721054663,0.4,7,17
logs_sample.jsonl,400,full_log_record,PHONE_NUMBER,1721054663,0.4,88,98
logs_sample.jsonl,400,full_log_record,US_BANK_NUMBER,1721054663,0.05,7,17
logs_sample.jsonl,401,full_log_record,IP_ADDRESS,31.171.163.157,0.95,230,244
logs_sample.jsonl,401,full_log_record,DATE_TIME,1721054800,0.85,7,17
logs_sample.jsonl,401,full_log_record,PHONE_NUMBER,1721054800,0.4,7,17
logs_sample.jsonl,401,full_log_record,PHONE_NUMBER,1721054800,0.4,90,100
logs_sample.jsonl,401,full_log_record,US_BANK_NUMBER,1721054800,0.05,7,17
logs_sample.jsonl,402,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,402,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,402,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,402,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,402,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,402,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,402,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,402,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,402,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,402,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,402,full_log_record,PHONE_NUMBER,1721054937,0.4,7,17
logs_sample.jsonl,402,full_log_record,PHONE_NUMBER,1721054937,0.4,88,98
logs_sample.jsonl,402,full_log_record,US_BANK_NUMBER,1721054937,0.05,7,17
logs_sample.jsonl,403,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,910,937
logs_sample.jsonl,403,full_log_record,DATE_TIME,2025-03-20,0.95,1225,1235
logs_sample.jsonl,403,full_log_record,DATE_TIME,2025-03-28,0.95,1257,1267
logs_sample.jsonl,403,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,403,full_log_record,DATE_TIME,three weeks,0.85,728,739
logs_sample.jsonl,403,full_log_record,PERSON,Sofia Bergqvist,0.85,882,897
logs_sample.jsonl,403,full_log_record,LOCATION,Seattle,0.85,1011,1018
logs_sample.jsonl,403,full_log_record,LOCATION,WA,0.85,1020,1022
logs_sample.jsonl,403,full_log_record,DATE_TIME,2025-06-08,0.85,1083,1093
logs_sample.jsonl,403,full_log_record,LOCATION,Ridge Planter,0.85,1395,1408
logs_sample.jsonl,403,full_log_record,DATE_TIME,1990,0.85,1498,1502
logs_sample.jsonl,403,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,950,965
logs_sample.jsonl,403,full_log_record,URL,sofia.be,0.5,910,918
logs_sample.jsonl,403,full_log_record,URL,example.com,0.5,926,937
logs_sample.jsonl,403,full_log_record,PHONE_NUMBER,1721055074,0.4,7,17
logs_sample.jsonl,403,full_log_record,PHONE_NUMBER,1721055074,0.4,88,98
logs_sample.jsonl,403,full_log_record,US_BANK_NUMBER,1721055074,0.05,7,17
logs_sample.jsonl,404,full_log_record,PHONE_NUMBER,1721055211,0.4,7,17
logs_sample.jsonl,404,full_log_record,PHONE_NUMBER,1721055211,0.4,90,100
logs_sample.jsonl,404,full_log_record,US_BANK_NUMBER,1721055211,0.05,7,17
logs_sample.jsonl,405,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,283,310
logs_sample.jsonl,405,full_log_record,DATE_TIME,1721055348,0.85,7,17
logs_sample.jsonl,405,full_log_record,DATE_TIME,9034,0.85,350,354
logs_sample.jsonl,405,full_log_record,DATE_TIME,RF-2026-88404,0.85,386,399
logs_sample.jsonl,405,full_log_record,URL,sofia.be,0.5,283,291
logs_sample.jsonl,405,full_log_record,URL,example.com,0.5,299,310
logs_sample.jsonl,405,full_log_record,PHONE_NUMBER,1721055348,0.4,7,17
logs_sample.jsonl,405,full_log_record,PHONE_NUMBER,1721055348,0.4,88,98
logs_sample.jsonl,405,full_log_record,US_BANK_NUMBER,1721055348,0.05,7,17
logs_sample.jsonl,406,full_log_record,IP_ADDRESS,117.236.251.203,0.95,220,235
logs_sample.jsonl,406,full_log_record,PHONE_NUMBER,1721055485,0.4,7,17
logs_sample.jsonl,406,full_log_record,PHONE_NUMBER,1721055485,0.4,90,100
logs_sample.jsonl,406,full_log_record,US_BANK_NUMBER,1721055485,0.05,7,17
logs_sample.jsonl,407,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,176,199
logs_sample.jsonl,407,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,279,302
logs_sample.jsonl,407,full_log_record,PERSON,Marcus Webb,0.85,255,266
logs_sample.jsonl,407,full_log_record,DATE_TIME,1877,0.85,354,358
logs_sample.jsonl,407,full_log_record,LOCATION,Chicago,0.85,380,387
logs_sample.jsonl,407,full_log_record,DATE_TIME,8802,0.85,425,429
logs_sample.jsonl,407,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,315,330
logs_sample.jsonl,407,full_log_record,URL,example.com,0.5,188,199
logs_sample.jsonl,407,full_log_record,URL,example.com,0.5,291,302
logs_sample.jsonl,407,full_log_record,PHONE_NUMBER,1721055622,0.4,7,17
logs_sample.jsonl,407,full_log_record,PHONE_NUMBER,1721055622,0.4,88,98
logs_sample.jsonl,407,full_log_record,US_BANK_NUMBER,1721055622,0.05,7,17
logs_sample.jsonl,408,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,891,916
logs_sample.jsonl,408,full_log_record,DATE_TIME,2026-05-08,0.95,1205,1215
logs_sample.jsonl,408,full_log_record,DATE_TIME,2026-05-11,0.95,1237,1247
logs_sample.jsonl,408,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,408,full_log_record,PERSON,Delgado,0.85,871,878
logs_sample.jsonl,408,full_log_record,LOCATION,Miami,0.85,993,998
logs_sample.jsonl,408,full_log_record,LOCATION,FL,0.85,1000,1002
logs_sample.jsonl,408,full_log_record,DATE_TIME,2022-11-03,0.85,1063,1073
logs_sample.jsonl,408,full_log_record,DATE_TIME,2033,0.85,1396,1400
logs_sample.jsonl,408,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,929,944
logs_sample.jsonl,408,full_log_record,URL,tomas.de,0.5,891,899
logs_sample.jsonl,408,full_log_record,URL,example.org,0.5,905,916
logs_sample.jsonl,408,full_log_record,PHONE_NUMBER,1721055759,0.4,7,17
logs_sample.jsonl,408,full_log_record,PHONE_NUMBER,1721055759,0.4,88,98
logs_sample.jsonl,408,full_log_record,US_BANK_NUMBER,1721055759,0.05,7,17
logs_sample.jsonl,409,full_log_record,DATE_TIME,1721055896,0.85,7,17
logs_sample.jsonl,409,full_log_record,PHONE_NUMBER,1721055896,0.4,7,17
logs_sample.jsonl,409,full_log_record,PHONE_NUMBER,1721055896,0.4,90,100
logs_sample.jsonl,409,full_log_record,US_BANK_NUMBER,1721055896,0.05,7,17
logs_sample.jsonl,410,full_log_record,PERSON,Kessler,0.85,182,189
logs_sample.jsonl,410,full_log_record,PHONE_NUMBER,1721056033,0.4,7,17
logs_sample.jsonl,410,full_log_record,PHONE_NUMBER,1721056033,0.4,88,98
logs_sample.jsonl,410,full_log_record,US_BANK_NUMBER,1721056033,0.05,7,17
logs_sample.jsonl,411,full_log_record,IP_ADDRESS,171.121.21.91,0.95,216,229
logs_sample.jsonl,411,full_log_record,DATE_TIME,1721056170,0.85,7,17
logs_sample.jsonl,411,full_log_record,PHONE_NUMBER,1721056170,0.4,7,17
logs_sample.jsonl,411,full_log_record,PHONE_NUMBER,1721056170,0.4,90,100
logs_sample.jsonl,411,full_log_record,US_BANK_NUMBER,1721056170,0.05,7,17
logs_sample.jsonl,412,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,412,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,412,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,412,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,412,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,412,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,412,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,412,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,412,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,412,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,412,full_log_record,PHONE_NUMBER,1721056307,0.4,7,17
logs_sample.jsonl,412,full_log_record,PHONE_NUMBER,1721056307,0.4,88,98
logs_sample.jsonl,412,full_log_record,US_BANK_NUMBER,1721056307,0.05,7,17
logs_sample.jsonl,413,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,887,913
logs_sample.jsonl,413,full_log_record,DATE_TIME,2024-07-27,0.95,1203,1213
logs_sample.jsonl,413,full_log_record,DATE_TIME,2024-07-28,0.95,1235,1245
logs_sample.jsonl,413,full_log_record,DATE_TIME,1721056444,0.85,7,17
logs_sample.jsonl,413,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,413,full_log_record,PERSON,Daniel Okonkwo,0.85,860,874
logs_sample.jsonl,413,full_log_record,DATE_TIME,4419,0.85,965,969
logs_sample.jsonl,413,full_log_record,LOCATION,Hawthorne Blvd,0.85,973,987
logs_sample.jsonl,413,full_log_record,LOCATION,Portland,0.85,989,997
logs_sample.jsonl,413,full_log_record,DATE_TIME,2024-01-22,0.85,1062,1072
logs_sample.jsonl,413,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,926,941
logs_sample.jsonl,413,full_log_record,URL,example.net,0.5,902,913
logs_sample.jsonl,413,full_log_record,PHONE_NUMBER,1721056444,0.4,7,17
logs_sample.jsonl,413,full_log_record,PHONE_NUMBER,1721056444,0.4,88,98
logs_sample.jsonl,413,full_log_record,US_BANK_NUMBER,1721056444,0.05,7,17
logs_sample.jsonl,414,full_log_record,PHONE_NUMBER,1721056581,0.4,7,17
logs_sample.jsonl,414,full_log_record,PHONE_NUMBER,1721056581,0.4,90,100
